"crowd_score","gesture_score","face_score","speaker_sound_score","age","country","years_professional","tourn_entered","play_status","hole","ground","stroke","par_number","hole_yardage","hit_bunker","hit_fairway","green_in_regulation","putts","sand_save","player_rank","player_in_top10","player_tied","in_water","ball_position","shot_length","penalty","last_shot","is_eagle_or_better","is_birdie","is_par","is_bogey","is_double_bogey_or_worse","close_approach","long_putt","feels_like","temperature","heat_index","barometric_pressure","relative_humidity","total_label"
0.5490526061809466,0.15141378037361558,0.7563987919075206,0.8424534248189478,69,58,28,28,34,52,63,23,0.5324178198693822,0.5548478457617237,0.7495111189480052,0.7186888856682725,0.8696636920840944,0.337670666508698,0.4477877170995842,0.6518712700988839,0.2759377110908406,0.6522889631149966,0.10263056766670325,0.8445970320566085,0.7898816549748113,72,55,78,61,32,61,49,27,74,0.6949110718255905,0.8059210941081018,0.7247778238068115,0.6660785396653492,0.595125962744908,0.0
0.3347476148376217,0.6914030218353935,0.18950894628114626,0.6560462929256297,50,25,16,31,32,28,20,67,0.1263627878346598,0.15173633329138855,0.4644977461676948,0.1633904775868637,0.5878720804416065,0.33470523574999234,0.3680886690697769,0.45558340830849564,0.22815763508625633,0.878363845463272,0.5897390647373271,0.2985197524598503,0.1601283171387002,40,35,41,68,15,61,54,47,42,0.5106567358631562,0.35154221655204354,0.22522062249018449,0.8105144557740562,0.5928755650010392,2.0
0.8980353089177946,0.37751842239580047,0.3546788304364522,0.4017473537408136,45,64,51,75,17,25,70,54,0.8191545632924723,0.1461415763405306,0.6833090842079382,0.5040942543057302,0.3258969359816043,0.3930011091214103,0.8794704683041078,0.6070579580330504,0.7541101043767932,0.2574528489090341,0.5047338437867331,0.4198525783231424,0.7139261143476576,29,74,69,46,40,69,18,18,73,0.4649488362186637,0.7492385683576791,0.8304972113961961,0.1413562387640898,0.30785196079236005,2.0
0.11203588755676633,0.1361479911886531,0.17018116754770407,0.16415380183438416,70,15,23,55,17,26,35,70,0.41505333371576336,0.1550871012653559,0.32646770596080354,0.8967721949673736,0.7058886256405771,0.2080982044733534,0.8558626282137536,0.5169746245277964,0.695868121958777,0.8127763192091252,0.6461402093441045,0.8622622812557429,0.4998886756670332,72,39,59,35,50,69,41,29,26,0.7777964970240004,0.817847018037812,0.4771731165099009,0.5012537016885064,0.45043769586546967,1.0
0.5851230041544722,0.808945790950086,0.8851551937276997,0.514034671404528,66,74,19,68,19,45,77,25,0.8418891664209335,0.38541701569272535,0.5697693068698482,0.4108120650047553,0.22684752641311975,0.7139442459822445,0.28983112800280575,0.42153609922889534,0.32122204787301867,0.664729832398538,0.4855942312046446,0.4135725401551914,0.6003434498843361,61,58,48,66,15,53,64,54,28,0.19355210166771847,0.23374240715440708,0.8487061955352261,0.36541009119487355,0.7076392829059929,1.0
0.2032126581343836,0.24918793104070086,0.18261207904812995,0.6563189655107545,77,17,33,43,34,64,77,50,0.23687855346732764,0.31151286255574384,0.12720280273199958,0.2211966839990459,0.30483180883259187,0.3008611814657992,0.26529856166230237,0.6108358145326229,0.363231158261877,0.11583986707879844,0.21285658460321893,0.10575495912295355,0.33166162087799467,49,28,68,72,43,54,61,67,17,0.33642417248874446,0.3834020491469926,0.44520380295210404,0.12937455937580877,0.2364088327920956,1.0
0.5559614808820095,0.3544782246400797,0.8623064114679078,0.4847784354016079,49,32,24,63,49,32,47,69,0.7902185422533751,0.5157451124462391,0.4314321897637208,0.6094978070317393,0.8576696032012222,0.738303595886105,0.7485722771767361,0.13645792792236816,0.6589088485328995,0.5373551186962129,0.5087873748873769,0.6939491828714648,0.3149268234528784,41,66,53,65,18,23,37,63,57,0.11068805117024141,0.3181102240732939,0.8369609159415171,0.5202124975135161,0.8398266569334858,2.0
0.42602553322757275,0.5014224323020644,0.5730497569449605,0.601127308940075,17,38,71,49,56,52,26,50,0.8436009021151947,0.4217791211377738,0.13584150408586837,0.6519868215433989,0.8118976990030888,0.662947830211898,0.7715553719958073,0.44068007924796826,0.6690477864629302,0.41198641939412717,0.8858317784845523,0.3079670043860956,0.7456085116791723,49,25,26,29,47,55,44,37,42,0.2771512425450909,0.6571901874883468,0.4797336866114936,0.24434258431146239,0.38108075364398564,4.0
0.1919138152756358,0.11175019259599175,0.3511223292460297,0.22007607771289567,69,17,70,50,55,65,46,39,0.6161441061122541,0.20771437133980522,0.6687582723046266,0.306587041616632,0.6636947134221336,0.4876303230713056,0.23760649749213433,0.20338824219280244,0.10707215105339572,0.8010733442392162,0.4332906189040868,0.18047965699901614,0.7935306842559865,32,30,34,39,62,58,66,66,21,0.7284493028174662,0.1756490141921111,0.8286908582668043,0.6736273753941564,0.721813421862688,2.0
0.5491064034151597,0.12131431695436366,0.4987592374499388,0.6654819852536427,38,67,19,69,15,20,59,36,0.24575839290782212,0.587718415826447,0.14443828264236222,0.27270853117731797,0.11002409988250027,0.43647827503438275,0.793624491177,0.4207418512043556,0.45606906731505326,0.7575543257711662,0.7512634347303354,0.7351541431936968,0.279624922970529,23,19,72,77,37,60,58,38,22,0.6084241102184159,0.4683400455917891,0.1622410009311932,0.14188117648743337,0.30204463425820594,4.0
0.4492678974181151,0.6343151379271879,0.7185389091614978,0.7996909569658338,26,41,18,37,57,53,19,23,0.8125936805858583,0.11285686285697977,0.4438269274564278,0.8020959175488626,0.3139381244251556,0.5149121822439932,0.5761595890035691,0.7488936638755982,0.8641588605846359,0.5901961179025015,0.6996895624714792,0.7590178836018158,0.625544277287464,18,38,74,75,69,21,34,40,42,0.26752658239052685,0.7731073669686608,0.4268073734512846,0.13024542823444554,0.3651218178223289,0.0
0.8268327165419814,0.5761741299328292,0.5391456059402769,0.49299382646943524,39,41,47,68,29,24,66,22,0.10240209524050609,0.3458199563666071,0.7924186234264411,0.33790166243049913,0.4730790785522546,0.8767234715644293,0.22294983320285733,0.49581341012365054,0.748831190095833,0.8792355608321089,0.7795006854344051,0.5998716219993527,0.7922599037624194,57,36,54,63,16,18,50,58,53,0.5371922982576988,0.7087833338200337,0.6445822752700655,0.7313342879294596,0.29187054864264206,2.0
